Wallet,UMAP_X,UMAP_Y,UMAP_Z
FjC6c3KrhJYqhd53wK4uoRZ7wNGJtkmhLZUDPLsfsFPe,-2.041098,1.7997025,13.7897415
HgyHKWpDkK21U3Rpym1XJvgAJTPJA4FU3sFnsXqHGBKZ,2.9935389,-2.9871793,7.093361
8fzzNKkXvK1unxVCwjRmMgujRQWszsGsaiGpCgyLXB5o,4.227574,-3.5347748,7.012738
GsbfXGtnseYkYaZ6JwJNrmJA8rR7ae3aB8by4H8WkSeU,-2.3196323,1.0658596,13.704167
AUajznuLiNC8c2KtQfjKLpTvUooJf5nXYdfSGfLM6NTL,3.4563012,-2.667763,6.30769
BUrtcYiLEqs4fgvjo1dq5jAK5hdZbVYJecw3KfJcZ5Ms,-2.1347644,1.2581503,13.627692
HWGWWnnJLd9UrRGj5VQwBCgfBsP9ZdK2kp42DLuHiQ6z,3.641519,-2.7072556,6.3142924
8KDAVa32mxuNrVrGAQaaQUyXW1GAkneaTzBEa7Y6T941,3.4745092,-2.573681,7.4391165
4UZFQQDvaQa373Jxbb1n9WktoEPCM54BBvdwfDdgjyHC,3.9058652,-2.8030362,7.0886297
DUnLRSSUY3Ch9NAY5DAhwAwpZPDo4gmdK93zqHdjJw7Z,-2.2398417,1.1408447,13.66237
AkiKQGeFzDtXUiqetVWM8Tpjj7wQet5yKesXnwChGay8,-2.2070224,1.0733995,13.642353
HCHDDRv19rdRkGopY1LvgWMo4w4Yrx9dgcw11Y9mjgnn,3.622256,-2.650682,6.070414
7hxNAvJdUFtZGhrt4Z5nHA615Z4K3o8J5QKvi9v4MdfS,-2.0517154,1.8942319,13.866954
3SBGgRFFBM76Ed4LUj7RrCB15TqDkEup9pTgAD3QuTSd,-2.0461514,1.31284,13.644065
H8hxjzd2v4mpFt8tqWCrqxx1kF55ver4rH9VFEPwJN8o,3.5682945,-2.5918112,6.157992
AGXXSFRLYGgCgSwXbTFDCxiuwJ2FD4zUuxjZP4kgk3bR,4.068202,-2.804312,6.921052
AaqiCEtbnb1KtPuTevWSArwXj2WySxBGGCN6C78PdVH7,-2.1228528,1.1787097,13.5592575
GuKo8XqHopBe8J2BPELdUqX3S3ypPkK1WJmfdsnfRNTd,-2.01303,1.3888412,13.4313345
2XYJ1MRYeW788CuJ1U49wWJUzfU2Yy7PCYwM6DiozT2S,-1.8841406,1.6681256,13.679011
GJ6ZwgwYnc7mii97GNEcF62AF8P2CjDYXZgXinSwMGuj,-2.1957562,1.0477135,13.568452
5xK1m3qJNdgZwK6jiogNADgyDCHBKb41QBTniizrYxJS,3.8173642,-2.772506,6.328588
6Ljd2KCP6XheU7jngjF7DTrp8EoLUpTNPXf8S5Rg4hF4,-2.1113205,1.8574233,13.845139
4geThRAXCBkaiBNofsNnKyz4C921SQDtnDcazkPofXLj,-2.051084,1.7103016,13.69202
27p9RpieknHt1ZkEGQhgkUhmeX2bpAHZjCwKR92x1naY,-1.8636034,1.5631704,13.490469
FjUUHN6H9NVLVEZgBvKFspjLg3ghjF3LVycoepPTc3vc,3.8114252,-3.012866,6.706051
DqN1pXCaTgoWCF87fTr4euBCijxd2SPVQXYXLsM5EhaB,3.6335092,-3.3519888,7.1979847
AQNXsRNRzpvTusEzEaCuKYpSCBB9Xd74LTkj5tGNsRQG,-2.0364304,1.3919742,13.4500885
CfBYtVKLbkaTYV9qeeNmSB821wNtBWYdsgMZrXFQKRjT,3.69184,-2.699151,7.603791
CfHwy3Pmt7Yz9pxypaWvqvHLV3x8sGNffEPd49R1MzfL,3.3348212,-2.7403388,6.213716
3T2nsVTB97JH8kK2fpsMy8Qd2NEirxdBsXNhomVGCM6G,-1.9842345,2.0147548,13.92084
AZv1EajmbZRh9cLusis4QQG9Dikjj1ntGqVAQuzMMTcm,-1.8257613,1.681851,13.6323185
4jY6jr4Ndi38MNW8x3R9ExSLvmQmNPmHV2hDNcozcjod,-2.1707702,1.2852362,13.635348
9M4mfSPtWBdSwgFjU8Bts1NainkNjMbXdc8eJRY76ExL,-2.3253708,1.2043543,13.508338
A1PMPcmKz3XhEqo2KQmfmvamw9UNSVKcmLe4Za3WaKaC,3.2318494,-3.3859718,7.2283635
Fsb3Dq1CPyGoTfhhVY7Cmm4WD65g4T1FFgERud33rTTb,4.0024242,-3.6528187,6.9598613
64fyadaB85enXZQJUwFR7EMk8fTnGDtFZG6LTWfyvHa5,-2.048846,1.4087775,13.452954
5iDkEgCQrEiGRi3wjSRzesxccxqKPLyU8tnVCywSfzAj,-2.0412657,1.6299663,13.760347
5LiPCQVuTqzj1UvETzXnfmi3J7SYNyQh7SufZnNFrrZQ,3.0056567,-3.1805966,7.324951
79Q3VjxgZ2asL2qnkZngcaZZMczWHiYvLeSbmQhjXtUd,4.1116333,-2.4804275,7.5738473
5AeYzZMgJQQZCEqMJYGNh3wBiGcbCazEyybagV7wUggH,-2.1335316,1.5487885,13.842454
4MLeXGGXagQ1HiDrsrh5YAWqbXLqJNWeLkFiJh9F4jEk,4.1764235,-3.462089,7.4354076
6TV4cWf1fX9YNURtX6NedHAdeFxKdGX8bFTucjfDBveN,4.1851854,-1.9729918,7.308613
2SZUTBMLXYcDMYKAbjhVgHu33Ucm6dvjBzBcECcqy71q,3.9973807,-2.51536,6.330563
8psJ8WtofjSBRCnj4xQfE1GkeqFGcKVmFJUy16zLfANo,4.165854,-3.5816247,7.499656
2hc6DJxnC5iEW1NSm8hMJR9uLD3o1UF8opxMpjLaJkkD,3.3304286,-2.2339008,6.542696
feU1z6fQFk5kb1L8NM5eMFKmohkyrCaQ3V1ZJ8ekaXn,3.6718652,-3.63568,6.856131
6Tms3P1RwmdnaUPGzHC4Y1nwvdTQQNQHvLtYCXH81UKY,4.3262763,-2.5345075,7.875206
37nGQvLHC56bDtZbfYwYiVvBxKpLxgnw75oFqmYqcuS3,-2.2507737,1.2319142,13.527735
ABgcHjC7LMgtVviiYRnTBrw4DGoqxvskhTLNym85w6Rn,3.389051,-2.4626493,5.9690547
4LcST9gBCM7VJRevegG7LgAejeugAF8YGjdkuygjbvsW,4.200659,-2.8804483,6.824886
G4253MJpRPXmL3bnUnUimEDFn1E25uSugEf3Yhr6YgKs,3.499921,-2.6854467,6.22191
6BCK5ZpUGBYXv6ozqvb8gWerGYbvgRMzBcNBPVJkNTzH,3.4195082,-3.3257883,7.3028393
7WTBqR4Z3Jci5iGTGtJ9j9KfnRsiMEf9E9AH8yUBKAin,3.9619179,-2.9946527,6.7452693
7yJfbwnYD1gXsfw6fQgqcKbXmVLyurm4gAehp9UpK4ZV,3.4129837,-3.3660514,6.9404855
5U7XqEb94dZbx7NUbk84UYiXyzdsEJ69KmSYnrW2722G,-1.7663887,1.3260665,13.399919
9xRg1Jx6Y3F1DfxAyYH4js6w2vg4b1XfY99r81Jxio8Y,4.0148606,-2.8146727,6.582457
9Km3fwzyqedBfJTDjdezNt4MNjg2a5x7Q3WHKDHXpQn2,3.3612819,-2.738112,6.2501326
Fo1tTeDnoDJ4NXoB9N7JdP3PwxwwrxKvw9nPtP1KxVW1,-2.0566638,1.8643323,13.830383
CQmVj5zJNDYR18RAmC5GHS8yM2SRdJ2KNY1cLmeqXEoE,3.5727127,-2.5504963,6.3146167
8GuCE2Ru79R7AGJtzHAgGSVSQ59T18zxAUn8iCfttRGm,4.312196,-3.4685602,7.1471496
CW56XrhQz1NKXkiPmL9KsKbj5PXCfkH9T7qV6VPMEaVB,-2.1856644,1.2548157,13.594461
2cGNazydT3rzSoNxApdibPSVT9cmbkpskCEtHZHicz5L,-2.240323,1.1356951,13.651256
5gGMwZ6jZC9661jaccXNQSGhBfqdveB6af8GB9Pzn3FQ,3.7795367,-3.2044365,6.8659415
36zDcz8bu5uhLQCCvG2JX93X2aR3Sa5xEADcmwGNGza4,3.395427,-3.069335,7.462579
BsWJSQsJ5G9sss7qaWVieg91uedv1ZnKuRh2USwqDGjK,-2.1549933,1.170644,13.5585
2F941RVdaDajkMQrfZbAETCbchD41HXLd9sBuQVZXQ8D,2.9226246,-3.259755,7.251667
7YRJAVpz8w2nWBhCbJ6E8CTkrpkPABdgv5EUCgGVsmGW,3.321675,-3.2916427,7.124633
7FEviiTFrXyBcKZVZTSpbt8x3ocubMaG5Rn74L1EZ8k5,3.8107014,-3.0479515,7.431521
2eJkAsBLWJAPwEPeWq6XJqrb9LxugUBmawEoAcwUS4xJ,3.3846097,-3.220991,7.4868965
6Wmedv5CcFeMovbaDH9kQbhSf8dwJsuPsQueN1Lxxyhp,-2.233417,1.1266229,13.609143
9zTn1Zj3W17FrcHKPJ3E2yW6K8TAVjiCiiEkrvwmLsaw,3.6541326,-3.697152,7.390493
AKzc6xMuTueVQiFrdZWTvdMRao7T28mi6sPUAoR4zfXR,3.7247984,-2.7932045,6.5846686
Fjew7hUuLuTSfraqLeXfu13ux8EKefz8wM1aTdt6mdfq,4.305383,-3.3721354,7.604944
8HmijJbSmNgY228pYTSFzKGNSxsq9Pz7c8mWoAK7pQes,3.5268822,-3.2310994,7.310517
4NXouJuaHktK5rrHmfzEkxki4qUg4fjpuXQQ4FKsQ2Yh,-2.3195221,1.0737362,13.679879
29vA7ett1yQ2BaJstXDRrL13JjB6U7SpTBBMEWwHnLzd,-3.9344254,1.9209917,6.886911
AYs3dYrW8jESHNVCuetqjvgaxv6CYnQFUdqyxJCE4oNC,-4.0590606,1.428543,7.091005
EevcUTG6oQw2xh2hTwz1rrAGhsC4UgMTxkxswW43f1Ls,-2.1993072,1.1217802,13.789833
GQ5esXpUZEtJmW4bmdGu56HYkJ7EoYDmr8hYTUacQurS,4.5783334,-3.2125018,7.3200035
8s4zRpJDngC1FawK9usFP5LFphFkf74JMGn2mTEAW6NA,-2.2176602,1.2195859,13.649019
Xkr5YjXX734JBrK5xdDC2QiQCL52MeZ6zLh6W7fkEA1,-2.0968263,1.6907827,13.802529
6QeaREJcvRJrUhRj1JL5pqTSz7UBKdPNJDYUSJogZTR2,3.4962106,-3.23001,6.726327
BbUXsLbtY571obGVEGguFFBxwqmLGa2jFeLQGXVMx4Zi,3.5640028,-2.4689765,6.4261885
Ha6yJctqpSEas4i2K1iX6mbSAxGe43i7oL1i37ma5oUb,-1.9833906,1.8810046,13.902371
A6QV8NNeb2BTQsQa2VJUHSP4stEry9cqh9JV3kj5AGsX,4.078796,-3.550109,7.3933053
D8M3uk36NXpwHMcTLKsyWtkiRgiLzLM8qY65ejFnsK7V,3.9338753,-2.094926,7.407601
FgBYafWZcWG2breNLW9DweamuCsFcU7BcjuD723tMtty,-2.0773962,1.4945508,13.700334
2jWgwVg9rkQKCGmyjwcm2eRJaz8tSdE2rQH6PCn3HYHh,3.745706,-2.9323294,6.574178
14Vh6gdCic4jA1rs5L3eWBvTU6er31r8SF27aMkqaDWo,3.6992204,-3.1958249,7.5332375
G3L1eXaT2GeH5PWYT3BzsovGYcgAWVG1fxAoz6ASdDY3,-2.1686044,1.2439307,13.642378
D59DUA8b3XhEdVNfvbA7NiXfSus2MxsqBnDzWAcijPpT,4.332854,-2.7404985,6.993634
5vJmE16AJgT9g9n25YNyFWPaKNquoRBmFczm7VJxH9EU,2.8283055,-2.8228734,7.121538
DVk72g2xHCZcbCbj2f3doyBWAPh6zHdBY9ym9FMYb53A,3.4768155,-3.092355,7.153757
4Vr4enzf3QRcW9gpNJzmvoYtKsAMco17XxeHJR33YaNe,3.389142,-3.235144,7.1627426
bbgGUHeTr4bw5EoamjrYnmNkFmBJyyAhSogEMvDQxLi,3.4327273,-3.2375495,7.0876756
FgWnfjJ1oMZD9QB8buGWdtBgUKg2kAZjTt985j1c4qVM,3.59441,-2.4006112,7.0288277
FxP4a6d9Si9RyAhHMLLB1zQsHxgS3dkAgSFpvmCtpLed,3.3829467,-2.765325,7.233559
3KMgqR3WMYDhQHTh1pXgUUELakcS8ZXkqhnqWEu2ZSM2,3.760841,-3.6380963,7.482807
8b3gQBNi1uXEK9e3QzNvtr8Q6bwxydaBcUcGEYXFjFNk,3.4788644,-3.3689253,7.347542
DBAPMraJMhiKv35CdqgfjDzG8E4Q3UPmeMA38MAstbdC,-4.1212807,1.5426787,6.8381386
A5qruVQgmHDGsTuZnbZvaBEwGT9eA1d6HJ4wyHToGZZH,-4.124857,1.4872282,6.873309
89BggS5fZ9hzxq573FW1VCcstYVyu11KNvmU7ux5fVk2,4.1965404,-2.9826689,7.095693
DzmQFZs3moM9UmatNiPTEnc1e3x313kXRe15qwo8uMm9,3.7175205,-2.8710797,7.0419273
Gzbhsh31YBjACgUAxWvKe9qnnDWbFsjMNCmGHFEWmrrw,4.086222,-2.8540454,6.995837
C57ijjm9rkPdDXJEgSMAvFrjKbwQnLRSepmxThYQhXhQ,-4.0921364,1.6009054,6.773439
AkLKLTMZUzqUtCxs8udsQcSyeXjmopHAwEMuZoiX7oHS,4.430975,-3.0822482,7.1281075
FLUXR4McuD2iXyP3wpP4XTjSWmB86ppMiyoA52UA9bKb,-1.2781942,-3.4701629,1.8028457
4J1YpgqzHLYeE5FYuEEkvpMUsf35tiZ9gaWxDxoYK2kL,-1.9748305,1.5390096,13.24037
AuSArHjuq4CexcMe3guUSFEs5FTjuf4Xa5ReVsZDfMQv,4.0399156,-3.2235782,6.8770022
7T5DZacjqw8Q4VdJ7b5q57ArACtouMtDU6mE4ni8EANj,4.126297,-2.871412,6.9771004
3dsmrr4KYBr7AxZXcG2jokHhPmcQ8YcSLasvBDjz4nmv,3.0019417,-2.5527349,7.081636
C4BAUwR5ggWETL5x2YZ4Bx8ft4T7xa8F5nMxUbDnzLEV,-2.2190793,1.1427429,13.620646
DdWexP6ux24tuxfNPNcc4A5zyxmVNQnB8dv8wbEUn4zS,4.024521,-2.0634851,7.3509693
HZAcb6q3RxyKZWXfwpkypf2piF1JFCaRacazEs78ibyz,4.2062154,-2.7643664,6.9342866
5P2hAZtivrTHC8pTKXb9fTR82xjFbsD8xX9gJon3qBSS,3.3144214,-3.2300808,7.0498753
AwNfYRqiMi2CZhwn7xP4hdygSdBUFkNsnPNkcE4q4ehf,4.0465684,-3.5178766,6.871962
AWtXA9vRj3Tceq8VHxhBKuUnUQuUHetNzch8pqHBydDJ,3.2877533,-2.627467,6.17905
BbQuN7zYTa6WeqC9bKnodomKWGvpq3Zjk4yKsa2K4UGb,-2.1904025,1.1864237,13.584834
J3x81VnYJSFMvNUQZQFp3HDNo3WkDbaSBVGMHRN1CQvM,3.794492,-2.9971116,7.567475
6VdKpHLMeJrfn43h23nQBWt1ticpvkeomwKHX8i5kBnz,-1.9194995,1.5630041,13.499444
8pssVNnRx93bUBHmXYEFU6zqspanpY3dBBfdJ9P3y6Nm,-1.8120222,1.4346871,5.0956407
Gpj8wQxufURT8PuQ1tsJL8rhykakh6ssSw22G4GVb4UH,-1.8460258,1.4385611,5.1205225
9JTSfYMcXbBZM3S6GyrkvwaEcssrq86LJ1VcQJZiikjk,-1.7989779,1.4234434,5.0828114
A1q8G3jvorvKZhyWND9MtWLU5qxLgezguhWworT1Gu9H,-1.850435,1.4396363,5.1241174
GDuEwTJ2RVLHCuQfkoLBbtDVWyhZavAnuG8ud5EsrPon,-1.8480088,1.4387661,5.121695
R2D2MtHDrnvUVoiVqxbe7rK8u3QqzcdsCQ9McXZNezN,-1.8086364,1.4314952,5.091945
BwvEFVtKxGkXKaMCPT11Wy87oe3SeGo2E2XwTmFfE6oA,-1.8517445,1.4407359,5.1251516
C3Po1Nbrh8EHNfUR2FPfiQx9LH56ZaSy1JLkukW8wTEJ,-1.8120149,1.4322715,5.0940523
GEMSdrHtpNZpy4nCCwkrm8xVPUtT4tws9nETHcqEfJLi,-1.8073288,1.4303567,5.0904756
98fgWxKpgJc43DHgs9qxHT85Kohbn6897fTxJUeDDGvG,-1.7816225,1.4171332,5.067251
51LFJ9i3XicgUECZYNjcpKypsu5LJkTjWNm7gepZTyME,-1.8084947,1.4286244,5.0904555
GbXvjYU9KJL98wuMX6pB1JfPRN9eUzSN51FV4tZtXFw6,-1.8544362,1.4405711,5.1268578
FDEReHnP1eG7T6oz7kv9gqCvjnvcHVeSLSsgMypqgPko,-1.7787861,1.4009781,5.061679
9rvpTjYewj5wqLs4Yv5FJEFNXDMCgWEA1nFffE84E4AK,-1.8541509,1.4360719,5.1243796
DJuGzt14bSE11gG5DA8XZskx5asG1b5RUnapRYw8Tudc,-1.8395035,1.4368533,5.1146245
AMxS2z98KhS3ZJAtMG7PkapJvP6sJTCMhmcFPZiUovMu,-4.0620003,1.7347409,6.5846395
7Zrez9Er4V1KdabPQ9GMZA29W5JRHmT3Gsn2jnAXYH7a,-4.0505285,1.7617029,6.571979
9ndiaEUCD8mwjGFTh8QaM5xCGVsRw4ntMDn2apkpGzko,-1.7802638,1.4149609,5.0641165
67rG5ftC4HcRSQB1dG73xjYLo4sHi6cwBU9fD8fGYvPQ,-1.7616892,1.389736,5.0451427
H341yrCvYnmcuQZderbvV9P5bqVxRDd7vuQsmKtZDimb,-1.7752632,1.412746,5.061606
5tYXv3UWhfh4TXCzhpJWEuTV51imG1EbXc9T2D84dH4T,-1.776247,1.4140383,5.062323
DaQM6b6dbxShqjRdaxPEgMorgjtRtdpfPJWkWYrKgNPa,-4.0389237,1.756478,6.6383085
CTgympSD3hkBhH2XYWfGCigrFh3ZHAvnxwAfm7nCbExY,-4.044611,1.7826527,6.5876813
G4f9CpSoD8bs9WqgyeTWDENw7GrNAFaWEbDXsVyzbbFU,-1.7754083,1.4134396,5.0615788
3Q5p1z2N6Bj4ZxeJvuMKRzW5XuLS7CHU5hbN3v7oi9c8,-1.7772268,1.413544,5.0628424
TcCgphGe4GKNnfTy7MpBaq1mD5J87gAn9sCfSpwQXdd,-1.775706,1.4134363,5.06153
C37Q7NRpXtQe4QxX8ynP9cMdxCns2Nqkk67HoeUyNH2V,-1.7757356,1.4131668,5.061374
77R8taQXdFr3Loq3RJ4zRmEuVXHPbJavrvBkeHfXAXQY,-1.7754946,1.4124308,5.061059
DUNNKH9hjrTaKVrryWj4UJsrVDD3UFkQddFB1VcyajFQ,-1.7776136,1.4142574,5.063028
CRQd5wvbf6FKVmjHC7on8w4pzFPzudij2BKXRcMCu7aK,-4.039266,1.7786325,6.610979
JBRDtRiD169rtw6S9oUkdt4GJD4w2ZDXKAyQjwqe9UJA,-2.142968,1.1435517,13.48072
CpoD6tWAsMDeyvVG2q2rD1JbDY6d4AujnvAn2NdrhZV2,11.522217,5.596313,-3.6285565
BwsdHYTbXu5JiLNdmW1SnFAsFPPMBQucbSX8QK7vKBj3,4.151711,-2.5932581,7.2347198
8sf4KhCNRzQemDh1avtMZaowxiiC6rkVm2C6EjvKv81e,-2.1831932,1.1782185,13.545117
4PHqSuKBU6TJAAoFZC8JCS6GRpRH64aGFvCbXyKoRNmE,-4.1169405,3.8475535,1.7957828
DxyiKQGMufU4ccZcCBmnMtWzeLeiwWJntJhDqep4ANXr,-4.1661544,3.9176729,1.7227476
FMVHP1xw6ZHB9zLGyrJeeAvEzCBgouH8bPzdkYqq2C5W,-2.0461273,1.9745134,13.952129
37guPd56MyhW6iVD5sMpdPsJZA9b7usnbFpH6ajgMf9y,-2.0934303,1.6980757,13.89242
6UA187EcRqN7AdPtdjkvGc8CZQbDC7adoqskTu7Dbd4g,3.6350064,-2.6494267,6.2824273
ByCrWXeynHEbEfX21a8hjS7YBygz7rRkNcEYSESdhtB6,-2.165554,1.1667536,13.587677
96aqREowA5C57iSQfuN3tHkampEEwAMmbR1tyXekVSkf,2.9205663,-2.9474878,7.2261014
9QNGX238cG9bfsvASRSr4mtK5xZwNftzr2FQnMynTd1j,3.5305274,-2.420401,7.3686376
8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,8.942687,3.1265519,1.9887735
GTSxjCrkGF1rFsZaE4SZB91rcD1LJHDGfwqauN2iDBcC,3.8441894,-2.4835482,6.9549527
2pcTUuYiyoJzaUmxjKj6kqvsTC3aPRwZjC1jAmq9XSeR,2.9389436,-3.0055604,7.355743
DoJWb2Qxj8QaxZGf31rVMc9c8SQauvBHzf3YSqgmpSTx,4.2724476,-2.6624856,7.0319977
ADWb26pqWyy5Vvb8aR6H8tEQ9knuJNKoFmKUfWMZ9NeM,-2.2438564,1.1436554,13.575636
CrkEChWh1YynkjhSxURobomHFGGUyBbT7iWuNXQLZKn3,-1.8934654,1.7809786,13.822266
9usMyWKQiY7SyeqgzEm1VTQDSSLqZ3ur3ZLU68zu8yAb,3.3891065,-3.0019422,7.1434345
B7M5ki1m7LiGKTAvUM4iXE1guJzNqLnB5sGmbZu8DJ8K,8.938696,3.0999496,1.9748684
EtP5dTockDmrKxLCM3LQFezMR5kcYUnVnUDjFt5KJwUJ,-2.212539,1.0943878,13.6887865
BCDE6Dbd8vkZd3Q1DPMhB7bYFPgpwJeX1VLAJHafFLwU,3.3480232,-3.1087284,7.143376
ApwxReD5ZjyP4rqrux9ZRGA5Pt9inPXTAsch9zuQ1ceQ,3.7325387,-2.09894,7.300041
5TAjUZQ2apTsdjGDEmRdbAmdXW2BWxrcXm898Qt15XyJ,4.0474076,-3.441226,6.6336074
JDJQnaem3iwLr7DVWcLnQfk3eHeeAhhVLg2wvzjXEEYs,3.099141,-3.27285,7.2819557
9cNTVbgA1tNk72TnBwowvnVCTGQQ9J3aKqsnPR2Hqwz2,-2.2321723,1.1065775,13.742896
CvN7T913dZoLV4BFNcZQ9gpmiFhu6fQYiHtinhAoo8oR,3.2234159,-2.7648146,6.5859184
9bjvy4xN1DgUuALhdo2MyiSe1zj6tzGahdTQExBGM7JF,3.7910144,-3.4257221,6.938838
CARUnzMNjJwM3JU27gXaixpRUe7nVSTGteEb6UPxNKUF,2.8803406,-3.1229424,7.2273993
9oPE63BoRPZ1mG3pPYQegu1wzNKuKKA5C9KbQsC5caHk,3.3569458,-2.600487,6.242873
8DTmL4iW4nZ1GwyZ7DWSCvakAi12b6HY3DqiroZoWw47,3.5942428,-3.1210968,7.153335
HaaT7ubw38CWjqaiVtdj3xdDNcME2WahTtfK9vhPx5Aw,3.8602896,-2.9623976,7.0060267
BzD9Y8SG3y4m5p6aRaL6qPLzrfUatLHp57GXhGtFcq35,3.7466106,-3.655754,6.889566
G2iaz7t8DjgrRhwoKpXNFxwNRUTDMPZd9gZhLoDXXWs,-2.0140889,1.8153619,13.924942
9UoR9UctQ9WuUUxizsS4XEWMFoShHrEjgjugcMQ22sY2,4.0663776,-3.0153947,7.361898
4B6ux212W2mx9Uhzpv83c1J9LHceEnX8DDgzxxGQdPjP,3.7430432,-2.3433497,7.785238
DAkEK4Q5CQzYQyUCU3sQmAhmtGSXMrCwqV8vX1gfP7PN,-1.9042691,1.7641753,13.900448
C7cJJstVZur3YWvtZhuau9a2X8WKYzhVSv9ryfWGq966,3.6377509,-3.113931,6.9015565
Fsmi55EQ7npBv6bNj9Eui8D4CcMALfSGgLyJ6e1S71Lp,3.225443,-2.4104395,6.289266
3g79Bv5DJPPtL3YpPFSUugBcLu6wgHMCPwi8kJXwNgZA,3.0078604,-2.8825595,7.4843035
2ZE9jd3ukHztdxeXintkZeBqf95cudkTkdmKFwtUekZG,3.4174948,-2.0752196,6.5525036
6Zdfx5zbeEbvxGriFWQCe5cSHZh4pUfTwnJQjyngpT4r,4.044017,-3.5865147,6.8548136
DbTaAXxpJtL7VpEkEaAnmAcqtu2zHb5ZdL49cRRiCur1,4.016033,-3.4699469,6.6980157
2LqU4nWGRUUsPm9Ty6nVHYg529Wuu2UqUUT9ZqLT2K9t,4.5609818,-2.4452074,7.0948277
pSwTTFE92RsRtvMCpb3mjruv5ww2KgBNVPscwdWwbxk,4.546449,-2.5487695,7.0747066
4ovPjeGqqhE86kkJCmJUTGYczFa7pCihUQBAshSQLSto,4.4856877,-2.632109,7.018584
HRTxSSKrme7Nj6sGN3Tvbj2XJfPD1GE5H8VaoBEytCZS,4.100455,-2.8962858,6.8213534
4WbrMzswcr9ywUJMhkqcib3FTno49fr1h72M6vHpqqzA,3.5874767,-2.7858086,6.923589
94jrN5R2vKrSRwUTDLZGowTtNdfZXdrk3Du1MH68NpiH,3.55588,-2.1208708,7.699966
FqKrJcGGFuLv3D5J5rGaeBJCzo9prcn5Mjqd4ZTRVveZ,3.0350778,-2.9204783,7.034239
5e7Jo7YPmt5zRDXFZ1kt66S1vhRm9Z8ykCnGDFqiJQLr,3.5917318,-2.1313097,7.4044447
HPgbBPR5NN1WpThEniavSXUU9rDCqF9SxkyANauJF3aU,3.4974368,-2.0054471,7.220051
8p9P6QmujUwPLhLdp4UjL7wFdRJMNp8ejyvCyTSFLC6v,4.0787654,-3.362209,7.588926
7oyDJvWJEfmDq1tQyN7VXUkpHf3MLGrF9P6JkdzZis8Q,3.8890615,-2.1053843,7.3135314
GuhK9c2PUT7ZmmKLoNPgmyvYSdKH49LXGXoephjdFYxr,-1.7817558,1.3356816,13.402734
59bc8Ut7eBZqZ9wKfjfEoJQ3oakQNStK22o8DphhW7ZZ,-2.238391,1.0783347,13.63631
9agtv4upwZo3t764gxg1bQX9nzAWC6R7ToKhnqSECFkW,3.9537563,-3.3405457,7.3526235
25s3rxwnXRYfcrvWzj5XFFj123Rw6dH5MZDL635vSmMQ,4.211943,-2.415005,7.537507
6mvWKLHYd6amqwZC6gFrr1dhaZGt2ab4yZ3muvr3o1Cs,4.3223696,-2.863982,7.2340364
DQFd2EaopjzZuJWtU91HPbgawFCun624wnS7uEJKvsPV,3.840666,-3.4772277,7.3624988
AhxxVV2AvM9ujuzyDWm2GLN5UfjDf3aKBvN4LTqxencL,3.8311582,-3.6649883,6.976225
Jb62nnLvdWW5xjcdGEAn1zgMJfcVtNVDmx1vKkv2Stj,4.5005026,-3.18741,7.2750826
A15JGYV13qyHHsLxXYKGxEMgrYh12gjAAUdCtusMGqH8,3.4231963,-2.4939184,7.169598
2HtYJtRW2cQ46c99qUvXZ7h7KUAs6GSec3Bx2EkSLWaY,3.6358006,-3.437885,7.4365044
9BxZBNtA7rJxHb2WqY2k9cqDCTr216v1McT4SXuw6Qbn,3.8564982,-3.5744932,6.999144
6DWPfP1kPuKGKULyEKZFENE4JsmjnuZocNb7txfgdqDZ,3.6477232,-3.0829942,6.868711
9AfXvx1DG29UftLLPyJ31kd4sbjuSLFARGs7zN7sKZP5,3.5901954,-3.1438465,6.928605
7Np82TRk9w5tFNjgSW1MFehmKWocDdHbFk84q9dYA1a9,-2.138351,1.2160004,13.569225
CfudBGBUfWgawiGpZYNRZd5aPgjRTSanRCHucTdXWnT6,8.94208,3.0999959,1.977876
8fTpTn35Sk1wfkzGUrcSDX6DUKoTSssHfPxkZvxQ5yX4,3.6182337,-2.9416592,7.263117
BKhYH2Sbuoo7NAa7f2H8oGYW1RnWLa8uMS3WoX3wZKnq,3.3080125,-2.480441,6.036323
8Xzg2qQs2G28GvXqWSEQu8k6K1XXVhbambJvrbuhMNgn,4.1743503,-2.83315,6.7884264
AWkn5CruSwkbxDWAY9cMCsrEG4LnRaXEJvqdJquWpg6y,-2.0168223,1.4142334,13.464866
2vKU5jZV2cAW6dWbbwaXsoBYVnG7QvHJQdA7TwBnjCwZ,3.6174004,-1.9729052,7.5965114
BVWq3JxBoS9oHuGprbMtgNNzKyczpvnD6pkBiiVs2ftM,3.6827378,-3.3399732,7.612953
ESUwbWCdrGoj8HQ3nb2epde74obyz8DE8yyP5stYhHps,4.0536942,-2.7871878,7.139716
EhVCkcLjrufTFMdTBJjUgjnDgfLopCT2pU9fnYwBbQgn,3.7304313,-3.126143,7.7109046
4TQLgkaSPZaFtHzmctC4fWAm1gFyhtfyNtsKK5SapmKG,4.3330812,-2.8478565,6.9574203
DWLxZTG4kKM9bqnBrBqcPh93fcBPashuzBK3dm7uJPas,3.7226806,-1.931156,7.6322365
